image_file,time,truth,category,lower,estimate,upper
[1629]_04-12-2014_0753.jpg,2014-12-03 18:53:35,,new,14,17,19
[1630]_04-12-2014_0803.jpg,2014-12-03 19:03:35,,new,14,16,18
[1631]_04-12-2014_0813.jpg,2014-12-03 19:13:35,,new,16,17,18
[1632]_04-12-2014_0823.jpg,2014-12-03 19:23:35,,new,15,15,18
[1633]_04-12-2014_0833.jpg,2014-12-03 19:33:35,,new,15,16,18
[1634]_04-12-2014_0843.jpg,2014-12-03 19:43:35,,new,14,14,16
[1635]_04-12-2014_0853.jpg,2014-12-03 19:53:35,,new,15,15,17
[1636]_04-12-2014_0903.jpg,2014-12-03 20:03:35,,new,15,16,18
[1637]_04-12-2014_0913.jpg,2014-12-03 20:13:35,,new,13,13,15
[1638]_04-12-2014_0923.jpg,2014-12-03 20:23:35,,new,14,18,22
[1639]_04-12-2014_0933.jpg,2014-12-03 20:33:35,,new,14,15,16
[1640]_04-12-2014_0943.jpg,2014-12-03 20:43:35,,new,14,17,18
[1641]_04-12-2014_0953.jpg,2014-12-03 20:53:35,,new,17,18,19
[1642]_04-12-2014_1003.jpg,2014-12-03 21:03:35,,new,19,20,22
[1643]_04-12-2014_1013.jpg,2014-12-03 21:13:35,,new,20,20,21
[1644]_04-12-2014_1023.jpg,2014-12-03 21:23:35,,new,18,19,21
[1645]_04-12-2014_1033.jpg,2014-12-03 21:33:35,,new,18,18,19
[1646]_04-12-2014_1043.jpg,2014-12-03 21:43:35,,new,19,20,22
[1647]_04-12-2014_1053.jpg,2014-12-03 21:53:35,,new,23,23,25
[1648]_04-12-2014_1103.jpg,2014-12-03 22:03:35,,new,18,22,23
[1649]_04-12-2014_1113.jpg,2014-12-03 22:13:35,,new,18,20,23
[1650]_04-12-2014_1123.jpg,2014-12-03 22:23:35,,new,23,23,25
[1651]_04-12-2014_1133.jpg,2014-12-03 22:33:35,,new,21,22,23
[1652]_04-12-2014_1143.jpg,2014-12-03 22:43:35,,new,23,23,23
[1653]_04-12-2014_1153.jpg,2014-12-03 22:53:35,,new,25,26,29
[1654]_04-12-2014_1203.jpg,2014-12-03 23:03:35,,new,23,25,25
[1655]_04-12-2014_1213.jpg,2014-12-03 23:13:35,,new,22,24,25
[1656]_04-12-2014_1223.jpg,2014-12-03 23:23:35,,new,29,29,31
[1657]_04-12-2014_1233.jpg,2014-12-03 23:33:35,,new,26,27,32
[1658]_04-12-2014_1243.jpg,2014-12-03 23:43:35,,new,27,29,30
[1659]_04-12-2014_1253.jpg,2014-12-03 23:53:35,,new,26,28,30
[1660]_04-12-2014_1303.jpg,2014-12-04 00:03:35,,new,27,29,30
[1661]_04-12-2014_1313.jpg,2014-12-04 00:13:35,,new,30,30,32
[1662]_04-12-2014_1323.jpg,2014-12-04 00:23:35,,new,32,32,33
[1663]_04-12-2014_1333.jpg,2014-12-04 00:33:35,,new,29,29,29
[1664]_04-12-2014_1343.jpg,2014-12-04 00:43:35,,new,29,29,29
[1665]_04-12-2014_1353.jpg,2014-12-04 00:53:35,,new,30,30,31
[1666]_04-12-2014_1403.jpg,2014-12-04 01:03:35,29,test,28,29,30
[1667]_04-12-2014_1413.jpg,2014-12-04 01:13:35,,new,30,30,30
[1668]_04-12-2014_1423.jpg,2014-12-04 01:23:35,,new,29,30,31
[1669]_04-12-2014_1433.jpg,2014-12-04 01:33:35,,new,29,29,30
[1670]_04-12-2014_1443.jpg,2014-12-04 01:43:35,,new,29,29,29
[1671]_04-12-2014_1453.jpg,2014-12-04 01:53:35,,new,30,30,30
[1672]_04-12-2014_1503.jpg,2014-12-04 02:03:35,30,train,30,32,32
[1673]_04-12-2014_1513.jpg,2014-12-04 02:13:35,,new,28,29,30
[1674]_04-12-2014_1523.jpg,2014-12-04 02:23:35,,new,26,30,31
[1675]_04-12-2014_1533.jpg,2014-12-04 02:33:35,,new,24,27,30
[1676]_04-12-2014_1543.jpg,2014-12-04 02:43:35,,new,29,29,32
[1677]_04-12-2014_1553.jpg,2014-12-04 02:53:35,,new,26,29,31
[1678]_04-12-2014_1603.jpg,2014-12-04 03:03:35,,new,28,28,31
[1679]_04-12-2014_1613.jpg,2014-12-04 03:13:35,,new,28,29,34
[1680]_04-12-2014_1623.jpg,2014-12-04 03:23:35,,new,24,29,30
[1681]_04-12-2014_1633.jpg,2014-12-04 03:33:35,,new,28,29,29
[1682]_04-12-2014_1643.jpg,2014-12-04 03:43:35,,new,28,29,32
[1683]_04-12-2014_1653.jpg,2014-12-04 03:53:35,,new,29,29,30
[1684]_04-12-2014_1703.jpg,2014-12-04 04:03:35,,new,28,31,33
[1685]_04-12-2014_1713.jpg,2014-12-04 04:13:35,,new,26,28,29
[1686]_04-12-2014_1723.jpg,2014-12-04 04:23:35,,new,29,29,30
[1687]_04-12-2014_1733.jpg,2014-12-04 04:33:35,,new,28,28,29
[1688]_04-12-2014_1743.jpg,2014-12-04 04:43:35,,new,28,28,30
[1689]_04-12-2014_1753.jpg,2014-12-04 04:53:35,,new,28,30,32
[1690]_04-12-2014_1803.jpg,2014-12-04 05:03:35,,new,29,30,31
[1691]_04-12-2014_1813.jpg,2014-12-04 05:13:35,,new,30,30,32
[1692]_04-12-2014_1823.jpg,2014-12-04 05:23:35,,new,30,30,32
[1693]_04-12-2014_1833.jpg,2014-12-04 05:33:35,,new,31,32,33
[1694]_04-12-2014_1843.jpg,2014-12-04 05:43:35,,new,31,32,35
[1695]_04-12-2014_1853.jpg,2014-12-04 05:53:35,,new,29,30,32
[1696]_04-12-2014_1903.jpg,2014-12-04 06:03:35,,new,31,33,37
[1697]_04-12-2014_1913.jpg,2014-12-04 06:13:35,,new,31,31,34
[1698]_04-12-2014_1923.jpg,2014-12-04 06:23:35,,new,32,34,36
[1699]_04-12-2014_1933.jpg,2014-12-04 06:33:35,,new,32,32,34
[1700]_04-12-2014_1943.jpg,2014-12-04 06:43:35,,new,34,34,38
[1701]_04-12-2014_1953.jpg,2014-12-04 06:53:35,,new,34,34,35
[1702]_04-12-2014_2003.jpg,2014-12-04 07:03:35,32,train,36,36,38
[1703]_04-12-2014_2013.jpg,2014-12-04 07:13:35,,new,30,31,33
[1704]_04-12-2014_2023.jpg,2014-12-04 07:23:35,,new,29,29,30
[1705]_04-12-2014_2033.jpg,2014-12-04 07:33:35,30,train,29,29,30
[1706]_04-12-2014_2043.jpg,2014-12-04 07:43:35,,new,29,29,33
[1707]_04-12-2014_2053.jpg,2014-12-04 07:53:35,,new,28,29,31
[1708]_04-12-2014_2103.jpg,2014-12-04 08:03:35,,new,31,31,31
[1709]_04-12-2014_2113.jpg,2014-12-04 08:13:35,,new,28,29,30
[1710]_04-12-2014_2123.jpg,2014-12-04 08:23:35,,new,29,29,31
[1711]_04-12-2014_2133.jpg,2014-12-04 08:33:35,,new,25,28,32
[1712]_04-12-2014_2143.jpg,2014-12-04 08:43:35,,new,27,28,34
[1713]_04-12-2014_2153.jpg,2014-12-04 08:53:35,,new,26,32,34
[1714]_04-12-2014_2203.jpg,2014-12-04 09:03:35,,new,24,28,34
[1715]_04-12-2014_2213.jpg,2014-12-04 09:13:35,,new,26,30,36
[1716]_04-12-2014_2223.jpg,2014-12-04 09:23:35,,new,24,29,34
[1717]_04-12-2014_2233.jpg,2014-12-04 09:33:35,,new,25,31,38
[1718]_04-12-2014_2243.jpg,2014-12-04 09:43:35,,new,28,31,34
[1719]_04-12-2014_2253.jpg,2014-12-04 09:53:35,,new,27,28,36
[1720]_04-12-2014_2303.jpg,2014-12-04 10:03:35,,new,27,29,32
[1721]_04-12-2014_2313.jpg,2014-12-04 10:13:35,,new,27,28,34
[1722]_04-12-2014_2323.jpg,2014-12-04 10:23:35,,new,30,31,33
[1723]_04-12-2014_2333.jpg,2014-12-04 10:33:35,,new,28,29,33
[1724]_04-12-2014_2353.jpg,2014-12-04 10:53:35,,new,25,27,30
[1725]_05-12-2014_0003.jpg,2014-12-04 11:03:35,,new,27,29,30
[1726]_05-12-2014_0013.jpg,2014-12-04 11:13:35,,new,22,26,26
[1727]_05-12-2014_0023.jpg,2014-12-04 11:23:35,28,test,24,27,31
[1728]_05-12-2014_0033.jpg,2014-12-04 11:33:35,,new,26,27,30
[1729]_05-12-2014_0043.jpg,2014-12-04 11:43:35,,new,27,27,27
[1730]_05-12-2014_0053.jpg,2014-12-04 11:53:35,,new,26,27,27
[1731]_05-12-2014_0103.jpg,2014-12-04 12:03:35,27,train,27,27,27
[1732]_05-12-2014_0113.jpg,2014-12-04 12:13:35,,new,26,26,26
[1733]_05-12-2014_0123.jpg,2014-12-04 12:23:35,,new,23,24,26
[1734]_05-12-2014_0133.jpg,2014-12-04 12:33:35,,new,24,25,28
[1735]_05-12-2014_0143.jpg,2014-12-04 12:43:35,,new,21,21,23
[1736]_05-12-2014_0153.jpg,2014-12-04 12:53:35,,new,21,22,24
[1737]_05-12-2014_0203.jpg,2014-12-04 13:03:35,,new,20,20,22
[1738]_05-12-2014_0213.jpg,2014-12-04 13:13:35,,new,18,21,25
[1739]_05-12-2014_0223.jpg,2014-12-04 13:23:35,,new,19,21,24
[1740]_05-12-2014_0233.jpg,2014-12-04 13:33:35,,new,21,21,22
[1741]_05-12-2014_0243.jpg,2014-12-04 13:43:35,,new,16,22,28
[1742]_05-12-2014_0253.jpg,2014-12-04 13:53:35,,new,19,20,26
[1743]_05-12-2014_0303.jpg,2014-12-04 14:03:35,,new,17,19,26
[1744]_05-12-2014_0313.jpg,2014-12-04 14:13:35,,new,17,19,24
[1745]_05-12-2014_0323.jpg,2014-12-04 14:23:35,,new,17,18,21
[1746]_05-12-2014_0333.jpg,2014-12-04 14:33:35,,new,15,16,21
[1747]_05-12-2014_0353.jpg,2014-12-04 14:53:35,,new,14,19,20
[1748]_05-12-2014_0403.jpg,2014-12-04 15:03:35,,new,16,18,21
[1749]_05-12-2014_0413.jpg,2014-12-04 15:13:35,,new,17,17,19
[1750]_05-12-2014_0423.jpg,2014-12-04 15:23:35,,new,15,17,24
[1751]_05-12-2014_0433.jpg,2014-12-04 15:33:35,,new,14,17,22
[1752]_05-12-2014_0443.jpg,2014-12-04 15:43:35,,new,16,18,19
[1753]_05-12-2014_0453.jpg,2014-12-04 15:53:35,,new,14,20,26
[1754]_05-12-2014_0503.jpg,2014-12-04 16:03:35,,new,15,22,27
[1755]_05-12-2014_0513.jpg,2014-12-04 16:13:35,,new,15,20,24
[1756]_05-12-2014_0523.jpg,2014-12-04 16:23:35,,new,11,18,24
[1757]_05-12-2014_0533.jpg,2014-12-04 16:33:35,,new,10,17,26
[1758]_05-12-2014_0543.jpg,2014-12-04 16:43:35,,new,16,19,25
[1759]_05-12-2014_0553.jpg,2014-12-04 16:53:35,,new,16,19,25
[1760]_05-12-2014_0603.jpg,2014-12-04 17:03:35,,new,16,20,22
[1761]_05-12-2014_0613.jpg,2014-12-04 17:13:35,,new,16,20,22
[1762]_05-12-2014_0623.jpg,2014-12-04 17:23:35,,new,19,21,23
[1763]_05-12-2014_0633.jpg,2014-12-04 17:33:35,,new,20,21,23
[1764]_05-12-2014_0643.jpg,2014-12-04 17:43:35,,new,16,18,20
[1765]_05-12-2014_0653.jpg,2014-12-04 17:53:35,,new,17,18,20
[1766]_05-12-2014_0703.jpg,2014-12-04 18:03:35,,new,17,18,20
[1767]_05-12-2014_0713.jpg,2014-12-04 18:13:35,18,train,17,18,18
[1768]_05-12-2014_0723.jpg,2014-12-04 18:23:35,,new,18,19,21
[1769]_05-12-2014_0733.jpg,2014-12-04 18:33:35,,new,18,21,24
[1770]_05-12-2014_0743.jpg,2014-12-04 18:43:35,,new,19,22,24
[1771]_05-12-2014_0753.jpg,2014-12-04 18:53:35,20,train,19,20,23
[1772]_05-12-2014_0803.jpg,2014-12-04 19:03:35,,new,17,19,20
[1773]_05-12-2014_0813.jpg,2014-12-04 19:13:35,,new,20,21,23
[1774]_05-12-2014_0823.jpg,2014-12-04 19:23:35,,new,18,19,22
[1775]_05-12-2014_0833.jpg,2014-12-04 19:33:35,,new,17,19,23
[1776]_05-12-2014_0843.jpg,2014-12-04 19:43:35,,new,19,20,24
[1777]_05-12-2014_0853.jpg,2014-12-04 19:53:35,,new,19,20,25
[1778]_05-12-2014_0903.jpg,2014-12-04 20:03:35,,new,19,21,25
[1779]_05-12-2014_0913.jpg,2014-12-04 20:13:35,,new,20,23,24
[1780]_05-12-2014_0923.jpg,2014-12-04 20:23:35,,new,19,23,25
[1781]_05-12-2014_0933.jpg,2014-12-04 20:33:35,,new,18,19,23
[1782]_05-12-2014_0943.jpg,2014-12-04 20:43:35,,new,20,21,22
[1783]_05-12-2014_0953.jpg,2014-12-04 20:53:35,,new,20,20,21
[1784]_05-12-2014_1003.jpg,2014-12-04 21:03:35,,new,18,20,23
[1785]_05-12-2014_1013.jpg,2014-12-04 21:13:35,,new,20,23,27
[1786]_05-12-2014_1023.jpg,2014-12-04 21:23:35,,new,18,20,24
[1787]_05-12-2014_1033.jpg,2014-12-04 21:33:35,,new,20,21,25
[1788]_05-12-2014_1043.jpg,2014-12-04 21:43:35,,new,22,24,27
[1789]_05-12-2014_1053.jpg,2014-12-04 21:53:35,,new,18,19,21
[1790]_05-12-2014_1103.jpg,2014-12-04 22:03:35,,new,16,21,24
[1791]_05-12-2014_1113.jpg,2014-12-04 22:13:35,,new,21,22,24
[1792]_05-12-2014_1123.jpg,2014-12-04 22:23:35,,new,19,21,25
[1793]_05-12-2014_1133.jpg,2014-12-04 22:33:35,,new,20,22,24
[1794]_05-12-2014_1153.jpg,2014-12-04 22:53:35,,new,18,20,23
[1795]_05-12-2014_1203.jpg,2014-12-04 23:03:35,,new,17,20,22
[1796]_05-12-2014_1213.jpg,2014-12-04 23:13:35,,new,23,24,24
[1797]_05-12-2014_1223.jpg,2014-12-04 23:23:35,,new,19,22,22
[1798]_05-12-2014_1233.jpg,2014-12-04 23:33:35,,new,22,24,24
[1799]_05-12-2014_1243.jpg,2014-12-04 23:43:35,,new,22,23,26
[1800]_05-12-2014_1253.jpg,2014-12-04 23:53:35,,new,19,22,24
[1801]_05-12-2014_1303.jpg,2014-12-05 00:03:35,,new,22,23,25
[1802]_05-12-2014_1313.jpg,2014-12-05 00:13:35,26,train,23,25,26
[1803]_05-12-2014_1323.jpg,2014-12-05 00:23:35,,new,22,26,28
[1804]_05-12-2014_1333.jpg,2014-12-05 00:33:35,,new,20,24,25
[1805]_05-12-2014_1343.jpg,2014-12-05 00:43:35,,new,23,25,27
[1806]_05-12-2014_1353.jpg,2014-12-05 00:53:35,,new,24,25,28
[1807]_05-12-2014_1403.jpg,2014-12-05 01:03:35,,new,23,25,30
[1808]_05-12-2014_1413.jpg,2014-12-05 01:13:35,28,test,23,27,29
[1809]_05-12-2014_1423.jpg,2014-12-05 01:23:35,,new,19,25,30
[1810]_05-12-2014_1433.jpg,2014-12-05 01:33:35,,new,27,29,33
[1811]_05-12-2014_1443.jpg,2014-12-05 01:43:35,,new,24,29,34
[1812]_05-12-2014_1453.jpg,2014-12-05 01:53:35,,new,20,26,30
[1813]_05-12-2014_1503.jpg,2014-12-05 02:03:35,,new,21,24,30
[1814]_05-12-2014_1513.jpg,2014-12-05 02:13:35,,new,22,28,31
[1815]_05-12-2014_1523.jpg,2014-12-05 02:23:35,,new,25,28,33
[1816]_05-12-2014_1533.jpg,2014-12-05 02:33:35,,new,27,28,30
[1817]_05-12-2014_1543.jpg,2014-12-05 02:43:35,,new,23,28,31
[1818]_05-12-2014_1553.jpg,2014-12-05 02:53:35,,new,23,27,30
[1819]_05-12-2014_1603.jpg,2014-12-05 03:03:35,,new,25,27,30
[1820]_05-12-2014_1613.jpg,2014-12-05 03:13:35,,new,25,29,32
[1821]_05-12-2014_1623.jpg,2014-12-05 03:23:35,,new,27,30,33
[1822]_05-12-2014_1633.jpg,2014-12-05 03:33:35,,new,28,29,31
[1823]_05-12-2014_1653.jpg,2014-12-05 03:53:35,,new,34,39,44
[1824]_05-12-2014_1703.jpg,2014-12-05 04:03:35,,new,33,34,36
[1825]_05-12-2014_1713.jpg,2014-12-05 04:13:35,,new,21,24,27
[1826]_05-12-2014_1723.jpg,2014-12-05 04:23:35,,new,25,25,28
[1827]_05-12-2014_1733.jpg,2014-12-05 04:33:35,,new,24,24,26
[1828]_05-12-2014_1743.jpg,2014-12-05 04:43:35,,new,24,24,27
[1829]_05-12-2014_1753.jpg,2014-12-05 04:53:35,24,train,24,24,26
[1830]_05-12-2014_1803.jpg,2014-12-05 05:03:35,,new,24,24,27
[1831]_05-12-2014_1813.jpg,2014-12-05 05:13:35,,new,24,24,25
[1832]_05-12-2014_1823.jpg,2014-12-05 05:23:35,,new,24,24,24
[1833]_05-12-2014_1833.jpg,2014-12-05 05:33:35,,new,23,24,26
[1834]_05-12-2014_1843.jpg,2014-12-05 05:43:35,,new,23,24,26
[1835]_05-12-2014_1853.jpg,2014-12-05 05:53:35,,new,24,24,26
[1836]_05-12-2014_1903.jpg,2014-12-05 06:03:35,,new,23,23,27
[1837]_05-12-2014_1913.jpg,2014-12-05 06:13:35,,new,23,27,31
[1838]_05-12-2014_1923.jpg,2014-12-05 06:23:35,,new,22,22,28
[1839]_05-12-2014_1933.jpg,2014-12-05 06:33:35,,new,23,24,25
[1840]_05-12-2014_1943.jpg,2014-12-05 06:43:35,,new,21,21,24
[1841]_05-12-2014_1953.jpg,2014-12-05 06:53:35,,new,21,21,28
[1842]_05-12-2014_2003.jpg,2014-12-05 07:03:35,,new,21,21,22
[1843]_05-12-2014_2013.jpg,2014-12-05 07:13:35,,new,22,22,23
[1844]_05-12-2014_2023.jpg,2014-12-05 07:23:35,,new,23,23,27
[1845]_05-12-2014_2033.jpg,2014-12-05 07:33:35,23,train,22,24,25
[1846]_05-12-2014_2043.jpg,2014-12-05 07:43:35,,new,22,22,23
[1847]_05-12-2014_2053.jpg,2014-12-05 07:53:35,,new,22,22,24
[1848]_05-12-2014_2103.jpg,2014-12-05 08:03:35,,new,22,22,23
[1849]_05-12-2014_2113.jpg,2014-12-05 08:13:35,,new,21,24,26
[1850]_05-12-2014_2123.jpg,2014-12-05 08:23:35,,new,21,22,26
[1851]_05-12-2014_2133.jpg,2014-12-05 08:33:35,,new,20,22,24
[1852]_05-12-2014_2143.jpg,2014-12-05 08:43:35,,new,17,21,24
[1853]_05-12-2014_2153.jpg,2014-12-05 08:53:35,,new,19,20,24
[1854]_05-12-2014_2203.jpg,2014-12-05 09:03:35,,new,18,21,24
[1855]_05-12-2014_2213.jpg,2014-12-05 09:13:35,,new,17,19,23
[1856]_05-12-2014_2223.jpg,2014-12-05 09:23:35,,new,20,20,23
[1857]_05-12-2014_2233.jpg,2014-12-05 09:33:35,,new,19,22,24
[1858]_05-12-2014_2243.jpg,2014-12-05 09:43:35,,new,17,20,21
[1859]_05-12-2014_2253.jpg,2014-12-05 09:53:35,,new,18,18,20
[1860]_05-12-2014_2303.jpg,2014-12-05 10:03:35,,new,18,18,24
[1861]_05-12-2014_2313.jpg,2014-12-05 10:13:35,,new,18,18,21
[1862]_05-12-2014_2323.jpg,2014-12-05 10:23:35,,new,17,18,19
[1863]_05-12-2014_2333.jpg,2014-12-05 10:33:35,,new,15,17,18
[1864]_05-12-2014_2343.jpg,2014-12-05 10:43:35,,new,16,16,19
[1865]_05-12-2014_2353.jpg,2014-12-05 10:53:35,,new,15,16,18
[1866]_06-12-2014_0003.jpg,2014-12-05 11:03:35,,new,17,18,19
[1867]_06-12-2014_0013.jpg,2014-12-05 11:13:35,,new,16,17,18
[1868]_06-12-2014_0023.jpg,2014-12-05 11:23:35,17,test,16,17,19
[1869]_06-12-2014_0033.jpg,2014-12-05 11:33:35,,new,13,16,17
[1870]_06-12-2014_0043.jpg,2014-12-05 11:43:35,,new,15,17,19
[1871]_06-12-2014_0053.jpg,2014-12-05 11:53:35,,new,17,17,21
[1872]_06-12-2014_0103.jpg,2014-12-05 12:03:35,,new,16,18,22
[1873]_06-12-2014_0113.jpg,2014-12-05 12:13:35,,new,19,19,23
[1874]_06-12-2014_0123.jpg,2014-12-05 12:23:35,,new,19,19,22
[1875]_06-12-2014_0133.jpg,2014-12-05 12:33:35,,new,19,19,21
[1876]_06-12-2014_0143.jpg,2014-12-05 12:43:35,,new,17,18,18
[1877]_06-12-2014_0153.jpg,2014-12-05 12:53:35,,new,19,19,19
[1878]_06-12-2014_0203.jpg,2014-12-05 13:03:35,,new,18,18,18
[1879]_06-12-2014_0213.jpg,2014-12-05 13:13:35,,new,20,20,22
[1880]_06-12-2014_0223.jpg,2014-12-05 13:23:35,,new,20,20,26
[1881]_06-12-2014_0233.jpg,2014-12-05 13:33:35,,new,21,22,23
[1882]_06-12-2014_0243.jpg,2014-12-05 13:43:35,,new,22,23,24
[1883]_06-12-2014_0253.jpg,2014-12-05 13:53:35,22,train,20,22,26
[1884]_06-12-2014_0303.jpg,2014-12-05 14:03:35,,new,21,22,23
[1885]_06-12-2014_0313.jpg,2014-12-05 14:13:35,,new,20,20,24
[1886]_06-12-2014_0323.jpg,2014-12-05 14:23:35,,new,21,22,24
[1887]_06-12-2014_0333.jpg,2014-12-05 14:33:35,,new,18,18,22
[1888]_06-12-2014_0343.jpg,2014-12-05 14:43:35,,new,16,18,22
[1889]_06-12-2014_0353.jpg,2014-12-05 14:53:35,,new,17,19,24
[1890]_06-12-2014_0403.jpg,2014-12-05 15:03:35,,new,18,21,23
[1891]_06-12-2014_0413.jpg,2014-12-05 15:13:35,,new,19,23,27
[1892]_06-12-2014_0423.jpg,2014-12-05 15:23:35,,new,18,21,22
[1893]_06-12-2014_0433.jpg,2014-12-05 15:33:35,,new,18,20,23
[1894]_06-12-2014_0443.jpg,2014-12-05 15:43:35,,new,17,21,23
[1895]_06-12-2014_0453.jpg,2014-12-05 15:53:35,,new,16,19,23
[1896]_06-12-2014_0503.jpg,2014-12-05 16:03:35,,new,21,21,24
[1897]_06-12-2014_0513.jpg,2014-12-05 16:13:35,,new,19,20,24
[1898]_06-12-2014_0523.jpg,2014-12-05 16:23:35,,new,17,19,25
[1899]_06-12-2014_0533.jpg,2014-12-05 16:33:35,,new,20,22,25
[1900]_06-12-2014_0543.jpg,2014-12-05 16:43:35,,new,21,23,25
[1901]_06-12-2014_0553.jpg,2014-12-05 16:53:35,20,train,20,20,20
[1902]_06-12-2014_0603.jpg,2014-12-05 17:03:35,,new,21,21,22
[1903]_06-12-2014_0613.jpg,2014-12-05 17:13:35,,new,21,21,25
[1904]_06-12-2014_0623.jpg,2014-12-05 17:23:35,,new,22,24,25
[1905]_06-12-2014_0633.jpg,2014-12-05 17:33:35,,new,23,24,25
[1906]_06-12-2014_0643.jpg,2014-12-05 17:43:35,,new,25,25,28
[1907]_06-12-2014_0653.jpg,2014-12-05 17:53:35,,new,21,23,25
[1908]_06-12-2014_0703.jpg,2014-12-05 18:03:35,,new,21,22,26
[1909]_06-12-2014_0713.jpg,2014-12-05 18:13:35,,new,24,25,28
[1910]_06-12-2014_0723.jpg,2014-12-05 18:23:35,,new,22,23,23
[1911]_06-12-2014_0733.jpg,2014-12-05 18:33:35,,new,22,22,23
[1912]_06-12-2014_0743.jpg,2014-12-05 18:43:35,,new,23,24,27
[1913]_06-12-2014_0753.jpg,2014-12-05 18:53:35,,new,25,25,28
[1914]_06-12-2014_0803.jpg,2014-12-05 19:03:35,,new,24,24,27
[1915]_06-12-2014_0813.jpg,2014-12-05 19:13:35,,new,25,25,27
[1916]_06-12-2014_0823.jpg,2014-12-05 19:23:35,,new,26,26,26
[1917]_06-12-2014_0833.jpg,2014-12-05 19:33:35,28,train,28,28,31
[1918]_06-12-2014_0843.jpg,2014-12-05 19:43:35,,new,26,26,29
[1919]_06-12-2014_0853.jpg,2014-12-05 19:53:35,,new,30,30,31
[1920]_06-12-2014_0903.jpg,2014-12-05 20:03:35,,new,23,25,25
[1921]_06-12-2014_0913.jpg,2014-12-05 20:13:35,,new,23,26,28
[1922]_06-12-2014_0923.jpg,2014-12-05 20:23:35,,new,27,27,29
[1923]_06-12-2014_0933.jpg,2014-12-05 20:33:35,,new,24,26,29
[1924]_06-12-2014_0943.jpg,2014-12-05 20:43:35,,new,26,28,31
[1925]_06-12-2014_0953.jpg,2014-12-05 20:53:35,,new,25,28,30
[1926]_06-12-2014_1003.jpg,2014-12-05 21:03:35,,new,29,29,31
[1927]_06-12-2014_1013.jpg,2014-12-05 21:13:35,,new,25,29,31
[1928]_06-12-2014_1023.jpg,2014-12-05 21:23:35,,new,26,28,32
[1929]_06-12-2014_1033.jpg,2014-12-05 21:33:35,,new,26,27,31
[1930]_06-12-2014_1043.jpg,2014-12-05 21:43:35,,new,25,28,30
[1931]_06-12-2014_1053.jpg,2014-12-05 21:53:35,,new,22,25,29
[1932]_06-12-2014_1103.jpg,2014-12-05 22:03:35,,new,26,27,31
[1933]_06-12-2014_1113.jpg,2014-12-05 22:13:35,,new,25,27,30
[1934]_06-12-2014_1123.jpg,2014-12-05 22:23:35,,new,21,25,28
[1935]_06-12-2014_1133.jpg,2014-12-05 22:33:35,,new,21,25,29
[1936]_06-12-2014_1143.jpg,2014-12-05 22:43:35,,new,23,25,26
[1937]_06-12-2014_1153.jpg,2014-12-05 22:53:35,,new,21,25,28
[1938]_06-12-2014_1203.jpg,2014-12-05 23:03:35,,new,21,23,25
[1939]_06-12-2014_1213.jpg,2014-12-05 23:13:35,,new,21,23,26
[1940]_06-12-2014_1223.jpg,2014-12-05 23:23:35,,new,22,23,26
[1941]_06-12-2014_1233.jpg,2014-12-05 23:33:35,,new,25,25,28
[1942]_06-12-2014_1243.jpg,2014-12-05 23:43:35,,new,25,25,30
[1943]_06-12-2014_1253.jpg,2014-12-05 23:53:35,,new,26,28,33
[1944]_06-12-2014_1303.jpg,2014-12-06 00:03:35,,new,28,28,31
[1945]_06-12-2014_1313.jpg,2014-12-06 00:13:35,,new,26,27,29
[1946]_06-12-2014_1323.jpg,2014-12-06 00:23:35,,new,22,24,26
[1947]_06-12-2014_1333.jpg,2014-12-06 00:33:35,,new,24,25,28
[1948]_06-12-2014_1343.jpg,2014-12-06 00:43:35,,new,20,23,27
[1949]_06-12-2014_1353.jpg,2014-12-06 00:53:35,,new,23,25,26
[1950]_06-12-2014_1403.jpg,2014-12-06 01:03:35,,new,21,25,27
[1951]_06-12-2014_1413.jpg,2014-12-06 01:13:35,,new,21,26,28
[1952]_06-12-2014_1423.jpg,2014-12-06 01:23:35,,new,26,27,28
[1953]_06-12-2014_1433.jpg,2014-12-06 01:33:35,,new,22,25,27
[1954]_06-12-2014_1443.jpg,2014-12-06 01:43:35,,new,24,27,28
[1955]_06-12-2014_1453.jpg,2014-12-06 01:53:35,26,test,23,27,28
[1956]_06-12-2014_1503.jpg,2014-12-06 02:03:35,,new,24,27,28
[1957]_06-12-2014_1513.jpg,2014-12-06 02:13:35,,new,21,26,27
[1958]_06-12-2014_1523.jpg,2014-12-06 02:23:35,,new,26,28,29
[1959]_06-12-2014_1533.jpg,2014-12-06 02:33:35,,new,24,26,27
[1960]_06-12-2014_1543.jpg,2014-12-06 02:43:35,,new,25,26,28
[1961]_06-12-2014_1553.jpg,2014-12-06 02:53:35,,new,25,26,26
[1962]_06-12-2014_1603.jpg,2014-12-06 03:03:35,,new,22,24,24
[1963]_06-12-2014_1613.jpg,2014-12-06 03:13:35,,new,24,25,25
[1964]_06-12-2014_1623.jpg,2014-12-06 03:23:35,,new,26,27,27
[1965]_06-12-2014_1633.jpg,2014-12-06 03:33:35,,new,22,25,25
[1966]_06-12-2014_1643.jpg,2014-12-06 03:43:35,,new,23,25,25
[1967]_06-12-2014_1653.jpg,2014-12-06 03:53:35,,new,23,26,26
[1968]_06-12-2014_1703.jpg,2014-12-06 04:03:35,,new,22,25,27
